Rk,Player,Team,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
126,Tyjae Spears,TEN,RB,22,17,1,0,0,0,0,0,100,453,4.53,2,70,52,385,7.4,1,1,0,3,,,102.0,153.8,159.8,127.8,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,453.0,24.0,237.0,2.4,216.0,2.2,5.0,20.0,70.0,52.0,385.0,17.0,-75.0,-1.4,460.0,8.8,-0.2,8.0,6.5,1.0,1.4,1.0,85.7,,2023
129,AJ Dillon,GNB,RB,25,15,6,0,0,0,0,0,178,613,3.44,2,28,22,223,10.14,0,0,0,2,,,96.0,117.6,123.6,106.6,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,613.0,32.0,311.0,1.7,302.0,1.7,5.0,35.6,28.0,22.0,223.0,10.0,-8.0,-0.4,231.0,10.5,0.0,8.0,2.8,1.0,3.6,0.0,99.9,,2023
133,Khalil Herbert,CHI,RB,25,12,9,0,0,0,0,0,132,611,4.63,2,31,20,134,6.7,1,1,1,3,1.0,,93.0,112.5,119.5,102.5,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,611.0,25.0,329.0,2.5,282.0,2.1,13.0,10.2,31.0,20.0,134.0,9.0,-4.0,-0.2,138.0,6.9,0.6,2.0,10.0,1.0,3.2,2.0,57.7,,2023
144,Justice Hill,BAL,RB,26,16,5,0,0,0,0,0,84,387,4.61,3,39,28,206,7.36,1,1,1,4,,,81.0,109.3,116.3,95.3,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,387.0,19.0,267.0,3.2,120.0,1.4,9.0,9.3,39.0,28.0,206.0,8.0,-31.0,-1.1,237.0,8.5,0.6,4.0,7.0,2.0,5.1,0.0,92.5,,2023
146,Ty Chandler,MIN,RB,25,17,4,0,0,0,0,0,102,461,4.52,3,25,21,159,7.57,0,0,0,3,,,80.0,101.0,107.0,90.5,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,461.0,20.0,279.0,2.7,182.0,1.8,3.0,34.0,25.0,21.0,159.0,7.0,-42.0,-2.0,201.0,9.6,-1.7,3.0,7.0,0.0,0.0,0.0,93.2,,2023
147,D'Onta Foreman,CHI,RB,27,9,8,0,0,0,0,0,109,425,3.9,4,16,11,77,7.0,1,1,0,5,,,80.0,91.2,94.2,85.7,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,425.0,24.0,260.0,2.4,165.0,1.5,7.0,15.6,16.0,11.0,77.0,6.0,13.0,1.2,64.0,5.8,1.4,2.0,5.5,1.0,6.3,0.0,100.3,,2023
149,Antonio Gibson,WAS,RB,25,16,2,0,0,0,0,0,65,265,4.08,1,59,48,389,8.1,2,4,2,3,,,79.0,127.4,135.4,103.4,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,265.0,13.0,123.0,1.9,142.0,2.2,5.0,13.0,59.0,48.0,389.0,19.0,12.0,0.3,377.0,7.9,0.0,6.0,8.0,2.0,3.4,1.0,98.4,,2023
156,Rico Dowdle,DAL,RB,25,16,0,0,0,0,0,0,89,361,4.06,2,22,17,144,8.47,2,0,0,4,,,75.0,91.5,97.5,83.0,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,361.0,17.0,188.0,2.1,173.0,1.9,5.0,17.8,22.0,17.0,144.0,6.0,-26.0,-1.5,170.0,10.0,-0.5,2.0,8.5,3.0,13.6,0.0,124.1,,2023
157,Jaleel McLaughlin,DEN,RB,23,17,3,0,0,0,0,0,76,410,5.39,1,36,31,160,5.16,2,0,0,3,,,75.0,106.0,112.0,90.5,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,410.0,16.0,240.0,3.2,170.0,2.2,4.0,19.0,36.0,31.0,160.0,5.0,-130.0,-4.2,290.0,9.4,-3.9,8.0,3.9,2.0,5.6,0.0,103.7,,2023
162,Zach Charbonnet,SEA,RB,22,16,2,0,0,0,0,0,108,462,4.28,1,40,33,209,6.33,0,0,0,1,,,73.0,106.1,112.1,89.6,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,462.0,32.0,253.0,2.3,209.0,1.9,10.0,10.8,40.0,33.0,209.0,7.0,-39.0,-1.2,248.0,7.5,-1.0,2.0,16.5,2.0,5.0,0.0,88.4,,2023
170,Samaje Perine,DEN,RB,28,17,1,0,0,0,0,0,53,238,4.49,1,56,50,455,9.1,0,3,2,1,,,71.0,121.3,129.3,96.3,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,238.0,14.0,109.0,2.1,129.0,2.4,2.0,26.5,56.0,50.0,455.0,23.0,-7.0,-0.1,462.0,9.2,-0.1,6.0,8.3,1.0,1.8,0.0,100.5,,2023
172,Dameon Pierce,HOU,RB,23,14,7,0,0,0,0,0,145,416,2.87,2,17,13,101,7.77,0,0,0,3,,,70.0,82.7,88.7,76.2,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,416.0,14.0,180.0,1.2,236.0,1.6,12.0,12.1,17.0,13.0,101.0,3.0,6.0,0.5,95.0,7.3,0.8,1.0,13.0,1.0,5.9,0.0,90.6,,2023
176,Roschon Johnson,CHI,RB,22,15,0,0,0,0,0,0,81,352,4.35,2,40,34,209,6.15,0,1,0,2,,,68.0,102.1,108.1,85.1,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,352.0,16.0,228.0,2.8,124.0,1.5,3.0,27.0,40.0,34.0,209.0,6.0,-38.0,-1.1,247.0,7.3,-0.8,6.0,5.7,1.0,2.5,0.0,88.4,,2023
178,Kenneth Gainwell,PHI,RB,24,16,2,1,1,17,0,0,84,364,4.33,2,37,30,183,6.1,0,3,1,2,1.0,,67.0,97.4,104.4,82.4,,52,,,,1.0,1.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,68.0,0.0,0.0,15.0,68.0,1.0,17.0,84.0,364.0,19.0,204.0,2.4,160.0,1.9,6.0,14.0,37.0,30.0,183.0,11.0,8.0,0.3,175.0,5.8,1.9,2.0,15.0,1.0,2.7,0.0,87.3,,2023
181,Latavius Murray,BUF,RB,33,16,4,0,0,0,0,0,79,300,3.8,4,22,17,119,7.0,0,1,0,4,,,66.0,82.9,88.9,74.4,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,300.0,27.0,174.0,2.2,126.0,1.6,3.0,26.3,22.0,17.0,119.0,7.0,27.0,1.6,92.0,5.4,1.5,2.0,8.5,3.0,13.6,0.0,89.0,,2023
192,Keaton Mitchell,BAL,RB,21,8,2,0,0,0,0,0,47,396,8.43,2,11,9,93,10.33,0,0,0,2,,,61.0,69.9,72.9,65.4,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,396.0,19.0,238.0,5.1,158.0,3.4,7.0,6.7,11.0,9.0,93.0,5.0,-29.0,-3.2,122.0,13.6,-0.2,0.0,,1.0,9.1,0.0,101.9,,2023
194,Miles Sanders,CAR,RB,26,16,5,0,0,0,0,0,129,432,3.35,1,41,27,154,5.7,0,2,2,1,,,61.0,87.6,95.6,74.1,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,432.0,24.0,208.0,1.6,224.0,1.7,8.0,16.1,41.0,27.0,154.0,8.0,-4.0,-0.1,158.0,5.9,0.6,4.0,6.8,4.0,9.8,1.0,62.4,,2023
197,Jerick McKinnon,KAN,RB,31,12,0,1,1,4,1,0,21,60,2.86,1,32,25,192,7.68,4,0,0,5,,,59.0,84.4,87.4,71.9,,56,,,,1.0,1.0,-3.0,-3.0,-3.0,-3.0,-3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,11.0,1.0,4.0,1.0,7.0,0.0,0.0,21.0,60.0,7.0,46.0,2.2,14.0,0.7,0.0,,32.0,25.0,192.0,10.0,-26.0,-1.0,218.0,8.7,0.3,1.0,25.0,3.0,9.4,0.0,131.2,,2023
199,Zamir White,LVR,RB,24,17,4,0,0,0,0,0,104,451,4.34,1,19,15,98,6.53,0,1,1,1,,,59.0,73.9,77.9,66.4,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,451.0,19.0,206.0,2.0,245.0,2.4,8.0,13.0,19.0,15.0,98.0,4.0,4.0,0.3,94.0,6.3,0.2,2.0,7.5,0.0,0.0,0.0,88.2,,2023
208,Joshua Kelley,LAC,RB,26,17,3,0,0,0,0,0,107,405,3.79,2,12,8,32,4.0,0,1,1,2,,,54.0,61.7,65.7,57.7,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,405.0,21.0,216.0,2.0,189.0,1.8,6.0,17.8,12.0,8.0,32.0,0.0,-7.0,-0.9,39.0,4.9,0.4,1.0,8.0,3.0,25.0,0.0,70.1,,2023
210,Clyde Edwards-Helaire,KAN,RB,24,15,3,0,0,0,0,0,70,223,3.19,1,22,17,188,11.06,1,0,0,2,,,53.0,70.1,76.1,61.6,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,223.0,12.0,145.0,2.1,78.0,1.1,4.0,17.5,22.0,17.0,188.0,7.0,-40.0,-2.4,228.0,13.4,-2.5,5.0,3.4,1.0,4.5,1.0,98.3,,2023
213,Emari Demercado,ARI,RB,24,14,2,0,0,0,0,0,58,284,4.9,2,30,21,119,5.67,0,0,0,2,,,52.0,73.3,79.3,62.8,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,284.0,12.0,166.0,2.9,118.0,2.0,2.0,29.0,30.0,21.0,119.0,4.0,10.0,0.5,109.0,5.2,0.9,0.0,,3.0,10.0,0.0,76.9,,2023
225,Royce Freeman,LAR,RB,27,14,0,0,0,0,0,0,77,319,4.14,2,2,1,13,13.0,0,0,0,2,,,45.0,46.2,49.2,45.7,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,319.0,17.0,180.0,2.3,139.0,1.8,8.0,9.6,2.0,1.0,13.0,1.0,-1.0,-1.0,14.0,14.0,0.0,0.0,,0.0,0.0,0.0,70.8,,2023
231,Jamaal Williams,NOR,RB,28,13,4,0,0,0,0,0,106,306,2.89,1,20,18,62,3.44,0,1,0,1,,,43.0,60.8,63.8,51.8,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,306.0,19.0,162.0,1.5,144.0,1.4,3.0,35.3,20.0,18.0,62.0,1.0,-25.0,-1.4,87.0,4.8,-1.4,0.0,,0.0,0.0,0.0,79.6,,2023
232,Jordan Mason,SFO,RB,24,17,0,0,0,0,0,0,40,206,5.15,3,4,3,31,10.33,0,0,0,3,,,42.0,44.7,47.7,43.2,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,206.0,13.0,110.0,2.8,96.0,2.4,3.0,13.3,4.0,3.0,31.0,1.0,8.0,2.7,23.0,7.7,3.0,1.0,3.0,0.0,0.0,0.0,96.9,,2023
234,Elijah Mitchell,SFO,RB,25,11,1,0,0,0,0,0,75,281,3.75,2,8,6,14,2.33,0,0,0,2,,,42.0,47.5,50.5,44.5,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,281.0,14.0,138.0,1.8,143.0,1.9,6.0,12.5,8.0,6.0,14.0,2.0,-12.0,-2.0,26.0,4.3,-2.8,0.0,,1.0,12.5,1.0,37.5,,2023
239,Chase Brown,CIN,RB,23,12,0,0,0,0,0,0,44,179,4.07,0,15,14,156,11.14,1,1,0,1,,,40.0,53.5,59.5,46.5,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,179.0,6.0,52.0,1.2,127.0,2.9,2.0,22.0,15.0,14.0,156.0,4.0,-38.0,-2.7,194.0,13.9,-3.0,2.0,7.0,0.0,0.0,0.0,132.2,,2023
247,Pierre Strong,CLE,RB,25,17,1,0,0,0,0,0,63,291,4.62,1,8,5,47,9.4,0,1,1,1,,,38.0,42.8,46.8,40.3,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,291.0,10.0,133.0,2.1,158.0,2.5,5.0,12.6,8.0,5.0,47.0,1.0,-26.0,-5.2,73.0,14.6,-0.6,0.0,,1.0,12.5,0.0,78.6,,2023
255,Cam Akers,2TM,RB,24,7,1,0,0,0,0,0,60,167,2.78,2,12,11,70,6.36,0,0,0,2,,,36.0,46.7,49.7,41.2,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,167.0,12.0,78.0,1.3,89.0,1.5,6.0,10.0,12.0,11.0,70.0,2.0,-8.0,-0.7,78.0,7.1,-1.1,2.0,5.5,0.0,0.0,0.0,91.0,,2023
260,Chris Rodriguez,WAS,RB,23,13,0,0,0,0,0,0,51,247,4.84,2,2,2,12,6.0,0,1,1,2,,,36.0,37.9,41.9,36.9,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,247.0,14.0,123.0,2.4,124.0,2.4,5.0,10.2,2.0,2.0,12.0,1.0,-7.0,-3.5,19.0,9.5,-3.5,0.0,,0.0,0.0,0.0,91.7,,2023
263,Michael Carter,2TM,RB,24,15,0,0,0,0,0,0,30,187,6.23,0,31,24,101,4.21,1,0,0,1,,,35.0,58.8,64.8,46.8,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,187.0,9.0,128.0,4.3,59.0,2.0,1.0,30.0,31.0,24.0,101.0,5.0,14.0,0.6,87.0,3.6,1.1,2.0,12.0,2.0,6.5,1.0,77.5,,2023
264,Darrell Henderson,LAR,RB,26,4,4,0,0,0,0,0,46,112,2.43,2,14,10,103,10.3,0,0,0,2,,,34.0,43.5,49.5,38.5,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,112.0,5.0,45.0,1.0,67.0,1.5,1.0,46.0,14.0,10.0,103.0,3.0,-31.0,-3.1,134.0,13.4,-0.6,0.0,,2.0,14.3,0.0,92.3,,2023
269,Kendre Miller,NOR,RB,21,8,0,0,0,0,0,0,41,156,3.8,1,11,10,117,11.7,0,0,0,1,,,33.0,43.3,49.3,38.3,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,156.0,10.0,72.0,1.8,84.0,2.0,3.0,13.7,11.0,10.0,117.0,5.0,-11.0,-1.1,128.0,12.8,-0.7,1.0,10.0,1.0,9.1,0.0,111.0,,2023
275,Matt Breida,NYG,RB,28,17,4,0,0,0,0,0,55,151,2.75,1,21,17,88,5.18,0,1,0,1,,,30.0,46.9,49.9,38.4,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,151.0,7.0,86.0,1.6,65.0,1.2,1.0,55.0,21.0,17.0,88.0,2.0,1.0,0.1,87.0,5.1,0.0,1.0,17.0,2.0,9.5,0.0,84.1,,2023
282,Cordarrelle Patterson,ATL,RB,32,14,0,0,0,0,0,0,50,181,3.62,0,12,9,38,4.22,1,1,0,1,,,28.0,36.9,39.9,32.4,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,181.0,9.0,92.0,1.8,89.0,1.8,2.0,25.0,12.0,9.0,38.0,2.0,1.0,0.1,37.0,4.1,0.8,0.0,,1.0,8.3,1.0,70.8,,2023
286,Salvon Ahmed,MIA,RB,25,8,0,0,0,0,0,0,22,61,2.77,1,23,16,88,5.5,1,0,0,2,,,27.0,42.9,42.9,34.9,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,61.0,3.0,18.0,0.8,43.0,2.0,2.0,11.0,23.0,16.0,88.0,4.0,-21.0,-1.3,109.0,6.8,0.6,2.0,8.0,0.0,0.0,1.0,72.4,,2023
290,Jeff Wilson,MIA,RB,28,10,0,0,0,0,0,0,41,188,4.59,0,17,14,85,6.07,0,0,0,0,,,27.0,41.3,44.3,34.3,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,188.0,8.0,104.0,2.5,84.0,2.0,1.0,41.0,17.0,14.0,85.0,3.0,16.0,1.1,69.0,4.9,2.7,0.0,,1.0,5.9,0.0,87.5,,2023
293,Chase Edmonds,TAM,RB,27,13,0,0,0,0,0,0,49,176,3.59,0,17,14,81,5.79,0,0,0,0,,,26.0,39.7,42.7,32.7,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,176.0,8.0,102.0,2.1,74.0,1.5,2.0,24.5,17.0,14.0,81.0,5.0,-30.0,-2.1,111.0,7.9,-1.5,0.0,,1.0,5.9,0.0,86.5,,2023
300,Dalvin Cook,2TM,RB,28,15,1,0,0,0,0,0,67,214,3.19,0,20,15,78,5.2,0,2,2,0,,,25.0,40.2,45.2,32.7,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,214.0,10.0,125.0,1.9,89.0,1.3,6.0,11.2,20.0,15.0,78.0,3.0,-28.0,-1.9,106.0,7.1,-1.2,1.0,15.0,1.0,5.0,0.0,80.8,,2023
304,D'Ernest Johnson,JAX,RB,27,17,0,0,0,0,0,0,41,108,2.63,0,12,10,140,14.0,0,0,0,0,,,25.0,34.8,40.8,29.8,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,108.0,5.0,76.0,1.9,32.0,0.8,1.0,41.0,12.0,10.0,140.0,6.0,4.0,0.4,136.0,13.6,0.8,0.0,,0.0,0.0,0.0,115.3,,2023
305,Ty Johnson,BUF,RB,26,10,0,0,0,0,0,0,30,132,4.4,0,7,7,62,8.86,1,1,0,1,,,25.0,32.4,35.4,28.9,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,132.0,8.0,68.0,2.3,64.0,2.1,1.0,30.0,7.0,7.0,62.0,2.0,2.0,0.3,60.0,8.6,0.3,1.0,7.0,0.0,0.0,0.0,143.2,,2023
307,Tony Jones,2TM,RB,26,7,1,0,0,0,0,0,26,95,3.65,2,10,7,37,5.29,0,0,0,2,,,25.0,32.2,32.2,28.7,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,95.0,7.0,56.0,2.2,39.0,1.5,1.0,26.0,10.0,7.0,37.0,1.0,-7.0,-1.0,44.0,6.3,-1.8,0.0,,1.0,10.0,0.0,75.8,,2023
310,Craig Reynolds,DET,RB,27,17,0,0,0,0,0,0,41,179,4.37,1,5,5,47,9.4,0,2,2,1,,,25.0,29.6,34.6,27.1,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,179.0,11.0,104.0,2.5,75.0,1.8,1.0,41.0,5.0,5.0,47.0,2.0,-12.0,-2.4,59.0,11.8,-2.4,0.0,,0.0,0.0,0.0,105.8,,2023
320,Darrynton Evans,2TM,RB,25,7,0,0,0,0,0,0,32,121,3.78,1,12,7,49,7.0,0,0,0,1,,,23.0,30.0,33.0,26.5,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,121.0,10.0,77.0,2.4,44.0,1.4,0.0,,12.0,7.0,49.0,2.0,-20.0,-2.9,69.0,9.9,-1.2,3.0,2.3,1.0,8.3,0.0,67.7,,2023
326,Ameer Abdullah,LVR,RB,30,17,0,0,0,0,0,0,15,89,5.93,0,24,19,131,6.89,0,0,0,0,,,22.0,41.0,44.0,31.5,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,89.0,6.0,49.0,3.3,40.0,2.7,1.0,15.0,24.0,19.0,131.0,4.0,43.0,2.3,88.0,4.6,2.3,2.0,9.5,0.0,0.0,2.0,54.7,,2023
327,Tank Bigsby,JAX,RB,22,17,0,0,0,0,0,0,50,132,2.64,2,4,1,6,6.0,0,2,2,2,,,22.0,22.8,27.8,22.3,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,132.0,12.0,67.0,1.3,65.0,1.3,7.0,7.1,4.0,1.0,6.0,0.0,1.0,1.0,5.0,5.0,1.5,0.0,,2.0,50.0,2.0,0.0,,2023
340,Nick Chubb,CLE,RB,28,2,2,0,0,0,0,0,28,170,6.07,0,4,4,21,5.25,0,0,0,0,,,19.0,23.1,26.1,21.1,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,170.0,8.0,100.0,3.6,70.0,2.5,2.0,14.0,4.0,4.0,21.0,1.0,1.0,0.3,20.0,5.0,0.3,0.0,,0.0,0.0,0.0,88.5,,2023
344,Patrick Taylor,GNB,RB,25,11,0,0,0,0,0,0,32,141,4.41,0,17,11,49,4.45,0,0,0,0,,,19.0,30.0,33.0,24.5,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,141.0,7.0,71.0,2.2,70.0,2.2,4.0,8.0,17.0,11.0,49.0,4.0,-10.0,-0.9,59.0,5.4,-0.5,1.0,11.0,2.0,11.8,0.0,68.5,,2023
346,Kevin Harris,NWE,RB,23,4,0,0,0,0,0,0,16,65,4.06,1,3,3,58,19.33,0,0,0,1,,,18.0,21.3,21.3,19.8,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,65.0,2.0,11.0,0.7,54.0,3.4,1.0,16.0,3.0,3.0,58.0,2.0,-1.0,-0.3,59.0,19.7,-0.3,0.0,,0.0,0.0,0.0,118.7,,2023
349,Melvin Gordon,BAL,RB,30,4,0,0,0,0,0,0,26,81,3.12,1,3,3,46,15.33,0,1,1,1,,,17.0,19.7,20.7,18.2,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,81.0,4.0,29.0,1.1,52.0,2.0,1.0,26.0,3.0,3.0,46.0,3.0,18.0,6.0,28.0,9.3,6.0,0.0,,0.0,0.0,0.0,118.7,,2023
350,Damien Harris,BUF,RB,26,6,0,0,0,0,0,0,23,94,4.09,1,2,2,16,8.0,0,0,0,1,,,17.0,19.0,19.0,18.0,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,94.0,9.0,51.0,2.2,43.0,1.9,2.0,11.5,2.0,2.0,16.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,,0.0,0.0,0.0,100.0,,2023
354,Trey Sermon,IND,RB,24,14,0,0,0,0,0,0,35,160,4.57,0,6,3,13,4.33,0,0,0,0,,,17.0,20.3,23.3,18.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,160.0,7.0,61.0,1.7,99.0,2.8,4.0,8.8,6.0,3.0,13.0,0.0,7.0,2.3,6.0,2.0,1.8,0.0,,3.0,50.0,0.0,56.2,,2023
366,Ronnie Rivers,LAR,RB,24,9,1,0,0,0,0,0,32,129,4.03,0,5,5,22,4.4,0,0,0,0,,,15.0,20.1,23.1,17.6,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,129.0,4.0,75.0,2.3,54.0,1.7,1.0,32.0,5.0,5.0,22.0,0.0,-19.0,-3.8,41.0,8.2,-3.8,0.0,,0.0,0.0,0.0,85.0,,2023
380,Isaiah Spiller,LAC,RB,22,9,0,0,0,0,0,0,37,96,2.59,0,6,6,34,5.67,0,0,0,0,,,13.0,19.0,19.0,16.0,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,96.0,1.0,37.0,1.0,59.0,1.6,2.0,18.5,6.0,6.0,34.0,1.0,-5.0,-0.8,39.0,6.5,-0.8,1.0,6.0,0.0,0.0,0.0,90.3,,2023
385,Tyler Goodson,IND,RB,23,6,1,0,0,0,0,0,13,87,6.69,0,9,6,34,5.67,0,0,0,0,,,12.0,18.1,18.1,15.1,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,87.0,4.0,58.0,4.5,29.0,2.2,0.0,,9.0,6.0,34.0,1.0,-17.0,-2.8,51.0,8.5,-0.4,0.0,,2.0,22.2,0.0,73.4,,2023
389,Boston Scott,PHI,RB,28,15,0,0,0,0,0,0,20,86,4.3,0,6,4,52,13.0,0,1,1,0,,,12.0,15.8,16.8,13.8,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,86.0,5.0,53.0,2.7,33.0,1.7,3.0,6.7,6.0,4.0,52.0,2.0,9.0,2.3,43.0,10.8,5.2,0.0,,1.0,16.7,0.0,93.7,,2023
394,Raheem Blackshear,CAR,RB,24,12,0,0,0,0,0,0,14,46,3.29,0,7,6,45,7.5,0,0,0,0,1.0,,11.0,17.1,17.1,14.1,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,46.0,1.0,29.0,2.1,17.0,1.2,1.0,14.0,7.0,6.0,45.0,1.0,7.0,1.2,38.0,6.3,1.9,1.0,6.0,1.0,14.3,0.0,93.5,,2023
395,Brandon Bolden,LVR,RB,33,17,0,0,0,0,0,0,4,31,7.75,1,0,0,0,,0,0,0,1,1.0,,11.0,11.1,11.1,11.1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,31.0,2.0,28.0,7.0,3.0,0.8,0.0,,,,,,,,,,,,,,,,,,2023
397,Chris Brooks,MIA,RB,23,9,0,0,0,0,0,0,19,106,5.58,0,0,0,0,,0,0,0,0,,,11.0,10.6,13.6,10.6,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,106.0,2.0,26.0,1.4,80.0,4.2,2.0,9.5,,,,,,,,,,,,,,,,,2023
