Rk,Player,Team,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
154,Michael Wilson,ARI,WR,23,13,12,0,0,0,0,0,0,0,,0,58,38,565,14.87,3,0,0,3,1.0,,77.0,114.5,117.5,95.5,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,38.0,565.0,29.0,426.0,11.2,139.0,3.7,12.3,3.0,12.7,0.0,0.0,2.0,100.1,,2023
155,Jahan Dotson,WAS,WR,23,17,16,0,0,0,0,0,0,0,,0,83,49,518,10.57,4,0,0,4,,,76.0,124.8,127.8,100.3,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,49.0,518.0,27.0,403.0,8.2,115.0,2.3,9.3,0.0,,5.0,6.0,7.0,58.2,,2023
158,Khalil Shakir,BUF,WR,23,17,10,0,0,0,0,0,1,10,10.0,0,45,39,611,15.67,2,1,0,2,,,74.0,113.1,116.1,93.6,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,1.0,10.0,10.0,0.0,0.0,0.0,,45.0,39.0,611.0,26.0,329.0,8.4,282.0,7.2,8.9,0.0,,0.0,0.0,0.0,133.6,,2023
160,Tutu Atwell,LAR,WR,24,16,14,0,0,0,0,0,5,31,6.2,0,67,39,483,12.38,3,0,0,3,1.0,1.0,73.0,112.4,115.4,92.9,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,31.0,2.0,25.0,5.0,6.0,1.2,0.0,,67.0,39.0,483.0,26.0,379.0,9.7,104.0,2.7,11.4,0.0,,4.0,6.0,2.0,83.1,,2023
161,Odell Beckham Jr.,BAL,WR,31,14,6,0,0,0,0,0,0,0,,0,64,35,565,16.14,3,1,1,3,,,73.0,107.5,111.5,90.0,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,35.0,565.0,27.0,410.0,11.7,155.0,4.4,13.9,0.0,,3.0,4.7,1.0,93.6,,2023
163,Elijah Moore,CLE,WR,23,17,12,0,0,0,0,0,9,11,1.22,0,104,59,640,10.85,2,2,2,2,,,73.0,132.1,137.1,102.6,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,2.0,-1.0,-0.1,12.0,1.3,0.0,,104.0,59.0,640.0,29.0,449.0,7.6,191.0,3.2,11.0,4.0,14.8,5.0,4.8,2.0,73.4,,2023
165,Wan'Dale Robinson,NYG,WR,22,15,8,0,0,0,0,0,9,87,9.67,1,78,60,525,8.75,1,0,0,2,,,73.0,133.2,136.2,103.2,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,87.0,4.0,75.0,8.3,12.0,1.3,1.0,9.0,78.0,60.0,525.0,29.0,238.0,4.0,287.0,4.8,5.3,5.0,12.0,3.0,3.8,0.0,98.5,,2023
166,Christian Watson,GNB,WR,24,9,9,0,0,0,0,0,4,11,2.75,0,53,28,422,15.07,5,0,0,5,,,73.0,101.3,104.3,87.3,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,1.0,-3.0,-0.8,14.0,3.5,1.0,4.0,53.0,28.0,422.0,20.0,317.0,11.3,105.0,3.8,15.6,0.0,,3.0,5.7,5.0,71.4,,2023
167,K.J. Osborn,MIN,WR,26,16,12,0,0,0,0,0,0,0,,0,75,48,540,11.25,3,1,0,3,,,72.0,120.0,123.0,96.0,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,48.0,540.0,28.0,355.0,7.4,185.0,3.9,8.8,1.0,48.0,5.0,6.7,3.0,82.1,,2023
173,Noah Brown,HOU,WR,27,10,7,0,0,0,0,0,1,-1,-1.0,0,55,33,567,17.18,2,0,0,2,,,69.0,101.6,104.6,85.1,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,55.0,33.0,567.0,24.0,344.0,10.4,223.0,6.8,12.0,1.0,33.0,3.0,5.5,0.0,107.2,,2023
174,Josh Palmer,LAC,WR,24,10,6,0,0,0,0,0,1,6,6.0,0,61,38,581,15.29,2,1,1,2,,,69.0,106.7,110.7,87.7,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,61.0,38.0,581.0,22.0,385.0,10.1,196.0,5.2,11.4,1.0,38.0,3.0,4.9,1.0,97.8,,2023
182,Rondale Moore,ARI,WR,23,17,8,0,0,0,0,0,28,178,6.36,1,62,40,352,8.8,1,1,0,2,,,65.0,105.0,111.0,85.0,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,178.0,5.0,142.0,5.1,36.0,1.3,2.0,14.0,62.0,40.0,352.0,17.0,136.0,3.4,216.0,5.4,5.2,2.0,20.0,3.0,4.8,0.0,84.9,,2023
184,Kendrick Bourne,NWE,WR,28,8,5,0,0,0,0,0,1,4,4.0,0,55,37,406,10.97,4,1,1,4,,,63.0,100.0,104.0,81.5,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,,55.0,37.0,406.0,15.0,203.0,5.5,203.0,5.5,10.4,2.0,18.5,1.0,1.8,3.0,90.4,,2023
185,Alec Pierce,IND,WR,23,17,16,0,0,0,0,0,0,0,,0,65,32,514,16.06,2,0,0,2,,,63.0,95.4,98.4,79.4,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,32.0,514.0,24.0,417.0,13.0,97.0,3.0,14.9,1.0,32.0,3.0,4.6,1.0,79.9,,2023
186,Nelson Agholor,BAL,WR,30,17,3,0,0,0,0,0,0,0,,0,45,35,381,10.89,4,1,0,4,,,62.0,97.1,100.1,79.6,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,35.0,381.0,19.0,240.0,6.9,141.0,4.0,9.3,2.0,17.5,2.0,4.4,1.0,122.3,,2023
189,Kalif Raymond,DET,WR,29,17,3,0,0,0,0,0,7,75,10.71,0,44,35,489,13.97,1,1,0,1,,,62.0,97.4,100.4,79.9,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,75.0,2.0,65.0,9.3,10.0,1.4,0.0,,44.0,35.0,489.0,20.0,275.0,7.9,214.0,6.1,8.8,1.0,35.0,2.0,4.5,0.0,120.5,,2023
190,Justin Watson,KAN,WR,27,16,8,0,0,0,0,0,0,0,,0,53,27,460,17.04,3,1,1,3,,,62.0,89.0,93.0,75.5,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,27.0,460.0,21.0,413.0,15.3,47.0,1.7,17.5,0.0,,4.0,7.5,3.0,76.0,,2023
193,Demarcus Robinson,LAR,WR,29,16,4,0,0,0,0,0,1,23,23.0,0,39,26,371,14.27,4,2,1,4,,,61.0,87.4,91.4,74.4,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,1.0,14.0,14.0,9.0,9.0,0.0,,39.0,26.0,371.0,20.0,282.0,10.8,89.0,3.4,12.3,0.0,,0.0,0.0,1.0,120.8,,2023
200,Demario Douglas,NWE,WR,23,14,7,0,0,0,0,0,8,41,5.13,0,79,49,561,11.45,0,3,1,0,,,58.0,107.2,111.2,82.7,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,41.0,2.0,21.0,2.6,20.0,2.5,0.0,,79.0,49.0,561.0,26.0,225.0,4.6,336.0,6.9,8.2,1.0,49.0,1.0,1.3,4.0,62.3,,2023
202,Trey Palmer,TAM,WR,22,17,8,0,0,0,0,0,3,22,7.33,0,68,39,385,9.87,3,3,1,3,,,57.0,95.7,99.7,76.2,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,22.0,1.0,20.0,6.7,2.0,0.7,0.0,,68.0,39.0,385.0,17.0,282.0,7.2,103.0,2.6,10.9,0.0,,4.0,5.9,1.0,82.0,,2023
203,Nick Westbrook-Ikhine,TEN,WR,26,14,9,0,0,0,0,0,0,0,,0,45,28,370,13.21,3,0,0,3,1.0,,57.0,85.0,88.0,71.0,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,28.0,370.0,18.0,263.0,9.4,107.0,3.8,12.3,1.0,28.0,4.0,8.9,0.0,110.4,,2023
204,Quentin Johnston,LAC,WR,22,17,10,0,0,0,0,0,3,9,3.0,0,67,38,431,11.34,2,0,0,2,,,56.0,94.0,97.0,75.0,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,0.0,6.0,2.0,3.0,1.0,0.0,,67.0,38.0,431.0,20.0,279.0,7.3,152.0,4.0,12.9,2.0,19.0,3.0,4.5,1.0,79.9,,2023
205,Jameson Williams,DET,WR,22,12,10,0,0,0,0,0,3,29,9.67,1,42,24,354,14.75,2,1,0,3,,,56.0,80.3,83.3,68.3,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,29.0,1.0,25.0,8.3,4.0,1.3,0.0,,42.0,24.0,354.0,14.0,249.0,10.4,105.0,4.4,15.8,5.0,4.8,4.0,9.5,2.0,80.9,,2023
206,Michael Gallup,DAL,WR,27,17,13,0,0,0,0,0,0,0,,0,57,34,418,12.29,2,0,0,2,,,54.0,87.8,90.8,70.8,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,34.0,418.0,19.0,314.0,9.2,104.0,3.1,10.9,3.0,11.3,5.0,8.8,2.0,79.4,,2023
207,Brandon Johnson,DEN,WR,25,13,2,0,0,0,0,0,0,0,,0,30,19,284,14.95,4,0,0,4,1.0,,54.0,73.4,76.4,63.9,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,19.0,284.0,12.0,195.0,10.3,89.0,4.7,10.9,2.0,9.5,1.0,3.3,0.0,133.9,,2023
212,Tre Tucker,LVR,WR,22,16,1,0,0,0,0,0,10,77,7.7,0,34,19,331,17.42,2,0,0,2,,,53.0,71.8,74.8,62.3,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,77.0,4.0,60.0,6.0,17.0,1.7,2.0,5.0,34.0,19.0,331.0,12.0,303.0,15.9,28.0,1.5,18.5,0.0,,1.0,2.9,2.0,84.3,,2023
214,Michael Thomas,NOR,WR,30,10,7,0,0,0,0,0,0,0,,0,64,39,448,11.49,1,0,0,1,,,51.0,89.8,92.8,70.3,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,39.0,448.0,21.0,348.0,8.9,100.0,2.6,10.2,2.0,19.5,3.0,4.7,1.0,80.7,,2023
215,Marvin Mims,DEN,WR,21,16,7,0,0,0,0,0,9,30,3.33,0,33,22,377,17.14,1,2,2,2,,,49.0,70.7,75.7,59.7,,84,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,30.0,2.0,10.0,1.1,20.0,2.2,1.0,9.0,33.0,22.0,377.0,9.0,223.0,10.1,154.0,7.0,15.1,1.0,22.0,1.0,3.0,1.0,102.7,"PB,AP-2",2023
216,A.T. Perry,NOR,WR,24,10,3,0,0,0,0,0,0,0,,0,18,12,246,20.5,4,0,0,4,,,49.0,60.6,63.6,54.6,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,12.0,246.0,10.0,226.0,18.8,20.0,1.7,16.3,0.0,,1.0,5.6,0.0,149.3,,2023
218,Robert Woods,HOU,WR,31,14,11,0,0,0,0,0,1,7,7.0,0,75,40,426,10.65,1,0,0,1,,,49.0,89.3,92.3,69.3,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,,75.0,40.0,426.0,26.0,300.0,7.5,126.0,3.2,9.8,1.0,40.0,4.0,5.3,1.0,69.1,,2023
220,Darnell Mooney,CHI,WR,26,15,14,0,0,0,0,0,2,5,2.5,0,61,31,414,13.35,1,0,0,1,,,48.0,78.9,81.9,63.4,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0.0,3.0,1.5,2.0,1.0,0.0,,61.0,31.0,414.0,20.0,233.0,7.5,181.0,5.8,10.3,1.0,31.0,3.0,4.9,3.0,57.7,,2023
221,KaVontae Turpin,DAL,WR,27,16,0,0,0,0,0,0,11,110,10.0,1,18,12,127,10.58,3,1,0,4,,,48.0,59.7,65.7,53.7,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,110.0,5.0,83.0,7.5,27.0,2.5,1.0,11.0,18.0,12.0,127.0,9.0,88.0,7.3,39.0,3.3,9.1,1.0,12.0,3.0,16.7,0.0,126.6,,2023
222,Cedrick Wilson Jr.,MIA,WR,28,15,3,0,0,0,0,0,0,0,,0,38,22,296,13.45,3,0,0,3,,,48.0,69.6,72.6,58.6,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,22.0,296.0,14.0,239.0,10.9,57.0,2.6,11.3,0.0,,1.0,2.6,1.0,98.1,,2023
223,Chris Moore,TEN,WR,30,17,5,0,0,0,0,0,2,39,19.5,0,35,22,424,19.27,0,1,0,0,,,46.0,68.3,71.3,57.3,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,39.0,1.0,36.0,18.0,3.0,1.5,0.0,,35.0,22.0,424.0,16.0,367.0,16.7,57.0,2.6,18.3,1.0,22.0,2.0,5.7,1.0,93.0,,2023
224,Rashod Bateman,BAL,WR,24,16,12,0,0,0,0,0,1,18,18.0,0,56,32,367,11.47,1,0,0,1,,,45.0,76.5,79.5,60.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,1.0,17.0,17.0,1.0,1.0,0.0,,56.0,32.0,367.0,20.0,308.0,9.6,59.0,1.8,14.5,1.0,32.0,4.0,7.1,3.0,60.6,,2023
227,Zay Jones,JAX,WR,28,9,7,0,0,0,0,0,0,0,,0,64,34,321,9.44,2,0,0,2,,,44.0,78.1,81.1,61.1,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,34.0,321.0,14.0,270.0,7.9,51.0,1.5,13.6,0.0,,1.0,1.6,2.0,64.6,,2023
233,Jonathan Mingo,CAR,WR,22,15,14,0,0,0,0,0,0,0,,0,85,43,418,9.72,0,1,0,0,,,42.0,84.8,87.8,63.3,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,43.0,418.0,15.0,263.0,6.1,155.0,3.6,10.8,1.0,43.0,4.0,4.7,2.0,54.9,,2023
235,Greg Dortch,ARI,WR,25,16,4,0,0,0,0,0,1,5,5.0,0,41,24,280,11.67,2,0,0,2,,,41.0,64.5,67.5,52.5,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,4.0,4.0,1.0,1.0,0.0,,41.0,24.0,280.0,14.0,128.0,5.3,152.0,6.3,9.5,1.0,24.0,0.0,0.0,0.0,95.6,,2023
241,Isaiah Hodgins,NYG,WR,25,17,9,0,0,0,0,0,0,0,,0,33,21,230,10.95,3,1,1,3,,,39.0,60.0,64.0,49.5,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,21.0,230.0,12.0,155.0,7.4,75.0,3.6,8.0,1.0,21.0,0.0,0.0,0.0,114.5,,2023
242,DeVante Parker,NWE,WR,30,13,13,0,0,0,0,0,0,0,,0,55,33,394,11.94,0,0,0,0,,,39.0,72.4,75.4,55.9,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,33.0,394.0,17.0,268.0,8.1,126.0,3.8,11.6,2.0,16.5,3.0,5.5,2.0,66.8,,2023
243,Jake Bobo,SEA,WR,25,17,0,0,0,0,0,0,1,3,3.0,1,25,19,196,10.32,2,0,0,3,,,38.0,56.9,59.9,47.4,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,,25.0,19.0,196.0,9.0,109.0,5.7,87.0,4.6,6.0,1.0,19.0,0.0,0.0,1.0,108.1,,2023
244,Xavier Gipson,NYJ,WR,22,17,3,0,0,0,0,0,8,68,8.5,1,38,21,229,10.9,0,5,2,2,,,38.0,58.7,63.7,48.2,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,68.0,4.0,46.0,5.8,22.0,2.8,1.0,8.0,38.0,21.0,229.0,9.0,120.0,5.7,109.0,5.2,9.4,3.0,7.0,1.0,2.6,1.0,62.3,,2023
245,Trenton Irwin,CIN,WR,28,16,5,0,0,0,0,0,0,0,,0,32,25,316,12.64,1,2,0,1,,,38.0,62.6,65.6,50.1,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,25.0,316.0,15.0,206.0,8.2,110.0,4.4,10.5,0.0,,1.0,3.1,1.0,105.2,,2023
246,Brandon Powell,MIN,WR,28,17,2,0,0,0,0,0,5,17,3.4,0,44,29,324,11.17,1,1,1,1,,,38.0,67.1,71.1,52.6,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,17.0,1.0,13.0,2.6,4.0,0.8,0.0,,44.0,29.0,324.0,18.0,220.0,7.6,104.0,3.6,7.5,1.0,29.0,1.0,2.3,1.0,85.8,,2023
249,Jalin Hyatt,NYG,WR,22,17,7,0,0,0,0,0,0,0,,0,40,23,373,16.22,0,1,0,0,,,37.0,60.3,63.3,48.8,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,23.0,373.0,11.0,325.0,14.1,48.0,2.1,21.0,1.0,23.0,3.0,7.5,2.0,68.0,,2023
250,Allen Lazard,NYJ,WR,28,14,12,0,0,0,0,0,0,0,,0,49,23,311,13.52,1,0,0,1,,,37.0,60.1,63.1,48.6,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,23.0,311.0,17.0,255.0,11.1,56.0,2.4,12.2,1.0,23.0,4.0,8.2,1.0,65.9,,2023
253,Jalen Tolbert,DAL,WR,24,17,6,0,0,0,0,0,0,0,,0,36,22,268,12.18,2,1,1,2,,,37.0,58.8,62.8,47.8,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,22.0,268.0,13.0,234.0,10.6,34.0,1.5,13.2,1.0,22.0,1.0,2.8,1.0,91.0,,2023
257,Calvin Austin III,PIT,WR,24,17,1,0,0,0,0,0,11,57,5.18,1,30,17,180,10.59,1,2,0,2,,,36.0,52.7,55.7,44.2,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,57.0,4.0,49.0,4.5,8.0,0.7,0.0,,30.0,17.0,180.0,7.0,107.0,6.3,73.0,4.3,12.6,0.0,,1.0,3.3,1.0,71.5,,2023
259,Andrei Iosivas,CIN,WR,24,16,1,0,0,0,0,0,0,0,,0,25,15,116,7.73,4,0,0,4,,,36.0,50.6,53.6,43.1,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,15.0,116.0,11.0,81.0,5.4,35.0,2.3,8.6,0.0,,2.0,8.0,1.0,94.3,,2023
261,Marquez Valdes-Scantling,KAN,WR,29,16,10,0,0,0,0,0,0,0,,0,42,21,315,15.0,1,1,1,1,,,36.0,56.5,60.5,46.0,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,21.0,315.0,14.0,223.0,10.6,92.0,4.4,17.7,1.0,21.0,3.0,7.1,1.0,73.0,,2023
262,David Bell,CLE,WR,23,15,3,0,0,0,0,0,0,0,,0,23,14,167,11.93,3,0,0,3,,,35.0,48.7,51.7,41.7,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,14.0,167.0,9.0,94.0,6.7,73.0,5.2,6.2,1.0,14.0,1.0,4.3,1.0,104.5,,2023
265,Lil'Jordan Humphrey,DEN,WR,25,17,8,0,0,0,0,0,0,0,,0,19,13,162,12.46,3,0,0,3,,,34.0,47.2,50.2,40.7,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,13.0,162.0,9.0,63.0,4.8,99.0,7.6,9.8,0.0,,1.0,5.3,0.0,134.2,,2023
267,Jauan Jennings,SFO,WR,26,13,2,0,0,0,0,0,0,0,,0,33,19,265,13.95,1,0,0,1,,,33.0,51.5,54.5,42.0,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,19.0,265.0,12.0,176.0,9.3,89.0,4.7,10.3,2.0,9.5,0.0,0.0,1.0,81.0,,2023
270,Skyy Moore,KAN,WR,23,14,8,0,0,0,0,0,3,23,7.67,0,38,21,244,11.62,1,0,0,1,,,33.0,53.7,56.7,43.2,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,23.0,1.0,18.0,6.0,5.0,1.7,0.0,,38.0,21.0,244.0,13.0,135.0,6.4,109.0,5.2,8.9,0.0,,1.0,2.6,3.0,50.8,,2023
271,JuJu Smith-Schuster,NWE,WR,27,11,7,0,0,0,0,0,0,0,,0,47,29,260,8.97,1,0,0,1,,,32.0,61.0,64.0,46.5,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,29.0,260.0,13.0,166.0,5.7,94.0,3.2,7.0,0.0,,2.0,4.3,4.0,48.2,,2023
272,Braxton Berrios,MIA,WR,28,16,1,0,0,0,0,0,1,11,11.0,0,33,27,238,8.81,1,1,0,1,,,31.0,57.9,60.9,44.4,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,33.0,27.0,238.0,15.0,153.0,5.7,85.0,3.1,7.1,1.0,27.0,1.0,3.0,2.0,81.6,,2023
274,Mike Williams,LAC,WR,29,3,3,0,0,0,0,0,1,3,3.0,0,26,19,249,13.11,1,0,0,1,,,31.0,50.2,53.2,40.7,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,,26.0,19.0,249.0,9.0,141.0,7.4,108.0,5.7,11.8,1.0,19.0,0.0,0.0,0.0,115.7,,2023
276,Bo Melton,GNB,WR,24,5,1,0,0,0,0,0,3,21,7.0,0,24,16,218,13.63,1,0,0,1,,,30.0,45.9,48.9,37.9,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,21.0,2.0,1.0,0.3,20.0,6.7,3.0,1.0,24.0,16.0,218.0,13.0,181.0,11.3,37.0,2.3,11.1,0.0,,1.0,4.2,0.0,109.4,,2023
277,Alex Erickson,LAC,WR,31,8,3,0,0,0,0,0,0,0,,0,29,16,232,14.5,1,0,0,1,,,29.0,45.2,48.2,37.2,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,16.0,232.0,12.0,174.0,10.9,58.0,3.6,10.2,0.0,,1.0,3.4,0.0,92.9,,2023
281,Scott Miller,ATL,WR,26,17,0,0,0,0,0,0,0,0,,0,16,11,161,14.64,2,0,0,2,,,28.0,39.1,42.1,33.6,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,11.0,161.0,6.0,81.0,7.4,80.0,7.3,12.2,0.0,,0.0,0.0,0.0,140.9,,2023
283,Allen Robinson,PIT,WR,30,17,17,0,0,0,0,0,0,0,,0,49,34,280,8.24,0,0,0,0,,,28.0,62.0,65.0,45.0,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,34.0,280.0,9.0,212.0,6.2,68.0,2.0,7.6,0.0,,0.0,0.0,1.0,75.2,,2023
285,Olamide Zaccheaus,PHI,WR,26,17,1,0,0,0,0,0,0,0,,0,20,10,164,16.4,2,0,0,2,,,28.0,38.4,41.4,33.4,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,164.0,7.0,112.0,11.2,52.0,5.2,10.4,0.0,,0.0,0.0,0.0,111.2,,2023
291,Jamal Agnew,JAX,WR,28,11,1,0,0,0,0,0,4,-2,-0.5,0,21,14,225,16.07,1,1,1,1,,,26.0,40.3,44.3,33.3,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-2.0,0.0,-2.0,-0.5,0.0,0.0,0.0,,21.0,14.0,225.0,8.0,149.0,10.6,76.0,5.4,12.0,0.0,,0.0,0.0,1.0,98.3,,2023
