Rk,Player,Team,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
141,Tank Dell,HOU,WR,25,14,10,0,0,0,0,0,9,43,4.78,0,81,51,667,13.08,3,0,0,3,,,89.0,140.0,143.0,114.5,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,43.0,3.0,35.0,3.9,8.0,0.9,0.0,,81.0,51.0,667.0,35.0,503.0,9.9,164.0,3.2,12.5,3.0,17.0,6.0,7.4,3.0,85.8,,2024
142,Allen Lazard,NYJ,WR,29,12,10,0,1,0,0,0,0,0,,0,60,37,530,14.32,6,0,0,6,,,89.0,126.0,129.0,107.5,,55,,,,0.0,1.0,17.0,17.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,37.0,530.0,29.0,375.0,10.1,155.0,4.2,11.0,0.0,,6.0,10.0,2.0,109.7,,2024
143,Chris Godwin,TAM,WR,28,7,7,0,0,0,0,0,1,2,2.0,0,62,50,576,11.52,5,1,0,5,,,88.0,137.8,140.8,112.8,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,,62.0,50.0,576.0,33.0,226.0,4.5,350.0,7.0,5.7,4.0,12.5,2.0,3.2,1.0,125.5,,2024
144,Romeo Doubs,GNB,WR,24,13,12,0,0,0,0,0,0,0,,0,72,46,601,13.07,4,0,0,4,1.0,,86.0,132.1,135.1,109.1,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,46.0,601.0,33.0,466.0,10.1,135.0,2.9,12.3,4.0,11.5,7.0,9.7,2.0,97.0,,2024
150,Andrei Iosivas,CIN,WR,25,17,8,0,0,0,0,0,0,0,,0,61,36,479,13.31,6,0,0,6,,,84.0,119.9,122.9,101.9,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,36.0,479.0,26.0,412.0,11.4,67.0,1.9,11.2,0.0,,5.0,8.2,1.0,109.9,,2024
153,Calvin Austin III,PIT,WR,25,17,8,0,0,0,0,0,0,0,,0,58,36,548,15.22,4,1,1,5,,,83.0,118.8,122.8,100.8,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,36.0,548.0,18.0,396.0,11.0,152.0,4.2,12.4,1.0,36.0,3.0,5.2,0.0,116.2,,2024
154,Keon Coleman,BUF,WR,21,13,12,0,0,0,0,0,1,9,9.0,0,57,29,556,19.17,4,0,0,4,1.0,,83.0,111.5,114.5,97.0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,8.0,8.0,1.0,1.0,0.0,,57.0,29.0,556.0,22.0,341.0,11.8,215.0,7.4,15.2,4.0,7.3,4.0,7.0,2.0,93.9,,2024
155,Demario Douglas,NWE,WR,24,17,7,0,0,0,0,0,3,16,5.33,0,87,66,621,9.41,3,1,0,3,,,82.0,147.7,150.7,114.7,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16.0,0.0,12.0,4.0,4.0,1.3,0.0,,87.0,66.0,621.0,31.0,262.0,4.0,359.0,5.4,5.9,2.0,33.0,7.0,8.0,2.0,97.0,,2024
158,Tre Tucker,LVR,WR,23,17,14,0,0,0,0,0,9,44,4.89,1,81,47,539,11.47,3,0,0,4,,,82.0,129.3,132.3,105.8,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,44.0,3.0,34.0,3.8,10.0,1.1,0.0,,81.0,47.0,539.0,24.0,331.0,7.0,208.0,4.4,12.7,3.0,15.7,2.0,2.5,1.0,85.4,,2024
162,Kayshon Boutte,NWE,WR,22,15,13,0,0,0,0,0,0,0,,0,68,43,589,13.7,3,0,0,3,1.0,,79.0,121.9,124.9,100.4,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,43.0,589.0,25.0,439.0,10.2,150.0,3.5,14.5,1.0,43.0,4.0,5.9,2.0,93.3,,2024
163,Amari Cooper,2TM,WR,30,14,10,0,0,0,0,0,0,0,,0,85,44,547,12.43,4,0,0,4,,,79.0,122.7,125.7,100.7,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,44.0,547.0,25.0,436.0,9.9,111.0,2.5,12.3,1.0,44.0,12.0,14.1,2.0,77.9,,2024
167,Ray-Ray McCloud,ATL,WR,28,17,13,0,0,0,0,0,10,79,7.9,0,87,62,686,11.06,1,4,2,1,,,79.0,140.5,145.5,109.5,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,79.0,3.0,50.0,5.0,29.0,2.9,0.0,,87.0,62.0,686.0,29.0,351.0,5.7,335.0,5.4,6.8,1.0,62.0,3.0,3.4,3.0,83.8,,2024
168,Michael Wilson,ARI,WR,24,16,13,0,0,0,0,0,1,7,7.0,0,71,47,548,11.66,4,1,1,4,,,78.0,124.5,128.5,101.0,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,4.0,4.0,3.0,3.0,0.0,,71.0,47.0,548.0,27.0,418.0,8.9,130.0,2.8,11.4,1.0,47.0,3.0,4.2,3.0,90.6,,2024
171,Xavier Legette,CAR,WR,23,16,13,0,0,0,0,0,6,24,4.0,0,84,49,497,10.14,4,0,0,4,,,76.0,125.1,128.1,100.6,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,24.0,2.0,18.0,3.0,6.0,1.0,1.0,6.0,84.0,49.0,497.0,27.0,385.0,7.9,112.0,2.3,12.3,2.0,24.5,7.0,8.3,1.0,86.3,,2024
173,Christian Watson,GNB,WR,25,15,15,0,0,0,0,0,4,23,5.75,0,53,29,620,21.38,2,1,1,2,1.0,,76.0,105.3,109.3,90.8,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,23.0,1.0,19.0,4.8,4.0,1.0,1.0,4.0,53.0,29.0,620.0,21.0,471.0,16.2,149.0,5.1,17.8,0.0,,2.0,3.8,2.0,93.3,,2024
174,Stefon Diggs,HOU,WR,31,8,8,1,1,13,0,0,3,8,2.67,1,64,47,496,10.55,3,0,0,4,,,75.0,121.9,124.9,98.4,,70,,,,1.0,1.0,-4.0,-4.0,-4.0,-4.0,-4.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,9.0,1.0,13.0,1.0,-4.0,1.0,13.0,3.0,8.0,1.0,6.0,2.0,2.0,0.7,0.0,,64.0,47.0,496.0,31.0,311.0,6.6,185.0,3.9,8.7,3.0,15.7,3.0,4.7,1.0,104.7,,2024
175,Jalen Nailor,MIN,WR,25,17,7,0,0,0,0,0,3,-4,-1.33,0,42,28,414,14.79,6,1,1,6,,,75.0,103.0,107.0,89.0,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-4.0,1.0,-5.0,-1.7,1.0,0.3,0.0,,42.0,28.0,414.0,22.0,308.0,11.0,106.0,3.8,11.5,0.0,,4.0,9.5,0.0,138.3,,2024
181,KaVontae Turpin,DAL,WR,28,17,2,0,0,0,0,0,16,92,5.75,0,52,31,420,13.55,2,3,1,4,,,73.0,104.2,108.2,88.7,,71,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,92.0,6.0,53.0,3.3,39.0,2.4,2.0,8.0,52.0,31.0,420.0,18.0,160.0,5.2,260.0,8.4,8.5,2.0,15.5,2.0,3.8,2.0,82.2,"PB,AP-1",2024
182,Tyler Lockett,SEA,WR,32,17,14,0,0,0,0,0,0,0,,0,74,49,600,12.24,2,0,0,2,,,72.0,121.0,124.0,96.5,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,49.0,600.0,36.0,466.0,9.5,134.0,2.7,10.7,1.0,49.0,4.0,5.4,4.0,77.5,,2024
183,Dontayvion Wicks,GNB,WR,23,17,5,0,0,0,0,0,0,0,,0,76,39,415,10.64,5,0,0,5,,,72.0,110.5,113.5,91.0,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,39.0,415.0,25.0,276.0,7.1,139.0,3.6,10.7,3.0,13.0,9.0,11.8,2.0,78.6,,2024
186,Darius Slayton,NYG,WR,27,16,13,0,0,0,0,0,2,17,8.5,0,71,39,573,14.69,2,1,0,2,,,71.0,110.0,113.0,90.5,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,17.0,1.0,12.0,6.0,5.0,2.5,0.0,,71.0,39.0,573.0,30.0,449.0,11.5,124.0,3.2,13.1,4.0,9.8,4.0,5.6,2.0,79.1,,2024
187,Mack Hollins,BUF,WR,31,17,13,0,0,0,0,0,0,0,,0,50,31,378,12.19,5,0,0,5,,,68.0,98.8,101.8,83.3,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,31.0,378.0,25.0,288.0,9.3,90.0,2.9,11.1,0.0,,3.0,6.0,0.0,118.6,,2024
188,Josh Palmer,LAC,WR,25,15,7,0,0,0,0,0,0,0,,0,65,39,584,14.97,1,0,0,1,2.0,,68.0,107.4,110.4,87.9,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,39.0,584.0,28.0,483.0,12.4,101.0,2.6,15.2,0.0,,4.0,6.2,1.0,88.2,,2024
190,Olamide Zaccheaus,WAS,WR,27,17,6,0,0,0,0,0,1,8,8.0,0,64,45,506,11.24,3,3,1,3,,,67.0,112.4,116.4,89.9,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,1.0,4.0,4.0,4.0,4.0,0.0,,64.0,45.0,506.0,26.0,222.0,4.9,284.0,6.3,6.3,7.0,6.4,5.0,7.8,0.0,109.2,,2024
192,Marquez Valdes-Scantling,2TM,WR,30,14,8,0,0,0,0,0,1,4,4.0,0,44,19,411,21.63,4,0,0,4,,,66.0,84.5,87.5,75.0,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,,44.0,19.0,411.0,14.0,268.0,14.1,143.0,7.5,17.4,1.0,19.0,2.0,4.5,1.0,97.8,,2024
193,Devaughn Vele,DEN,WR,27,13,7,0,0,0,0,0,0,0,,0,55,41,475,11.59,3,0,0,3,,,66.0,106.5,109.5,86.0,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,41.0,475.0,26.0,348.0,8.5,127.0,3.1,8.4,0.0,,3.0,5.5,0.0,118.4,,2024
195,Parker Washington,JAX,WR,22,17,7,0,0,0,0,0,0,0,,0,51,32,390,12.19,3,2,0,4,1.0,,65.0,97.0,100.0,81.0,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,32.0,390.0,19.0,282.0,8.8,108.0,3.4,11.2,2.0,16.0,1.0,2.0,1.0,97.7,,2024
197,Ricky Pearsall,SFO,WR,24,11,4,0,1,0,0,0,3,45,15.0,0,46,31,400,12.9,3,0,0,3,,,63.0,93.5,96.5,78.0,,81,,,,0.0,1.0,10.0,10.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,,2.3,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,45.0,1.0,44.0,14.7,1.0,0.3,0.0,,46.0,31.0,400.0,19.0,286.0,9.2,114.0,3.7,11.4,1.0,31.0,0.0,0.0,3.0,89.0,,2024
200,Jalen Coker,CAR,WR,23,11,4,1,1,19,0,0,0,0,,0,46,32,478,14.94,2,0,0,2,,,61.0,92.6,95.6,76.6,,82,,,,1.0,1.0,16.0,16.0,16.0,16.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.5,0.0,1.0,0.0,1.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,46.0,32.0,478.0,23.0,307.0,9.6,171.0,5.3,11.3,2.0,16.0,0.0,0.0,1.0,108.8,,2024
205,Elijah Moore,CLE,WR,24,17,13,0,0,0,0,0,1,1,1.0,0,102,61,538,8.82,1,0,0,1,,,60.0,120.9,123.9,90.4,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,102.0,61.0,538.0,25.0,405.0,6.6,133.0,2.2,9.3,1.0,61.0,5.0,4.9,8.0,44.5,,2024
206,Rashid Shaheed,NOR,WR,26,6,5,0,0,0,0,0,6,29,4.83,0,41,20,349,17.45,3,1,1,4,,,60.0,79.8,83.8,69.8,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,29.0,2.0,21.0,3.5,8.0,1.3,0.0,,41.0,20.0,349.0,12.0,243.0,12.2,106.0,5.3,17.6,0.0,,0.0,0.0,4.0,63.0,,2024
210,Tim Patrick,DET,WR,31,16,9,0,0,0,0,0,0,0,,0,44,33,394,11.94,3,0,0,3,1.0,,59.0,92.4,95.4,75.9,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,33.0,394.0,20.0,253.0,7.7,141.0,4.3,10.0,2.0,16.5,1.0,2.3,2.0,105.7,AP CPoY-6,2024
212,Tutu Atwell,LAR,WR,25,17,5,0,1,0,0,0,2,7,3.5,0,62,42,562,13.38,0,0,0,0,,,57.0,98.9,101.9,77.9,,86,,,,0.0,1.0,34.0,34.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,6.0,3.0,1.0,0.5,0.0,,62.0,42.0,562.0,29.0,436.0,10.4,126.0,3.0,11.2,0.0,,3.0,4.8,2.0,82.9,,2024
215,Diontae Johnson,3TM,WR,28,12,8,0,0,0,0,0,2,6,3.0,0,67,33,375,11.36,3,0,0,3,,,56.0,89.1,92.1,72.6,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,,67.0,33.0,375.0,21.0,284.0,8.6,91.0,2.8,10.9,1.0,33.0,3.0,4.5,5.0,50.3,,2024
217,Greg Dortch,ARI,WR,26,17,4,0,0,0,0,0,5,31,6.2,0,50,37,342,9.24,3,3,1,3,,,53.0,90.3,94.3,71.8,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,31.0,1.0,24.0,4.8,7.0,1.4,0.0,,50.0,37.0,342.0,16.0,48.0,1.3,294.0,7.9,4.1,5.0,7.4,3.0,6.0,0.0,112.2,,2024
218,David Moore,CAR,WR,29,17,5,0,0,0,0,0,1,0,0.0,0,57,32,351,10.97,3,0,0,3,,,53.0,85.1,88.1,69.1,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.0,32.0,351.0,18.0,291.0,9.1,60.0,1.9,10.8,1.0,32.0,4.0,7.0,0.0,92.1,,2024
224,Noah Brown,WAS,WR,28,11,9,0,0,0,0,0,0,0,,0,56,35,453,12.94,1,0,0,1,,,51.0,86.3,89.3,68.8,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,35.0,453.0,21.0,370.0,10.6,83.0,2.4,11.4,0.0,,4.0,7.1,1.0,86.4,,2024
226,Cedric Tillman,CLE,WR,24,11,6,0,0,0,0,0,1,-5,-5.0,0,49,29,339,11.69,3,1,1,3,1.0,,51.0,80.4,84.4,65.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-5.0,0.0,-5.0,-5.0,0.0,0.0,0.0,,49.0,29.0,339.0,15.0,235.0,8.1,104.0,3.6,11.1,4.0,7.3,3.0,6.1,2.0,83.6,,2024
228,Sterling Shepard,TAM,WR,31,14,5,0,0,0,0,0,8,69,8.63,0,51,32,334,10.44,1,0,0,1,1.0,,48.0,80.3,83.3,64.3,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,69.0,4.0,48.0,6.0,21.0,2.6,1.0,8.0,51.0,32.0,334.0,16.0,235.0,7.3,99.0,3.1,9.3,1.0,32.0,4.0,7.8,0.0,88.2,,2024
235,Chris Olave,NOR,WR,24,8,8,0,0,0,0,0,1,7,7.0,0,44,32,400,12.5,1,1,1,1,,,45.0,76.7,80.7,60.7,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,,44.0,32.0,400.0,22.0,279.0,8.7,121.0,3.8,10.3,1.0,32.0,2.0,4.5,2.0,89.2,,2024
237,Brandin Cooks,DAL,WR,31,10,9,0,0,0,0,0,3,-3,-1.0,0,54,26,259,9.96,3,0,0,3,,,44.0,69.6,72.6,56.6,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-3.0,0.0,-8.0,-2.7,5.0,1.7,0.0,,54.0,26.0,259.0,19.0,204.0,7.8,55.0,2.1,11.7,0.0,,1.0,1.9,2.0,65.3,,2024
239,Christian Kirk,JAX,WR,28,8,7,0,0,0,0,0,0,0,,0,47,27,379,14.04,1,0,0,1,,,44.0,70.9,73.9,57.4,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,27.0,379.0,18.0,266.0,9.9,113.0,4.2,13.7,1.0,27.0,1.0,2.1,2.0,72.9,,2024
245,Rashee Rice,KAN,WR,24,4,4,0,0,0,0,0,1,1,1.0,0,29,24,288,12.0,2,0,0,2,,,41.0,64.9,67.9,52.9,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,29.0,24.0,288.0,15.0,102.0,4.3,186.0,7.8,5.2,4.0,6.0,1.0,3.4,1.0,116.7,,2024
246,Justin Watson,KAN,WR,28,17,7,0,0,0,0,0,0,0,,0,32,22,289,13.14,2,0,0,2,,,41.0,62.9,65.9,51.9,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,22.0,289.0,13.0,221.0,10.0,68.0,3.1,15.1,0.0,,2.0,6.3,0.0,117.8,,2024
247,Van Jefferson,PIT,WR,28,17,12,0,0,0,0,0,0,0,,0,40,24,276,11.5,2,0,0,2,,,40.0,63.6,66.6,51.6,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,24.0,276.0,12.0,198.0,8.3,78.0,3.3,11.6,0.0,,0.0,0.0,0.0,97.5,,2024
248,Kalif Raymond,DET,WR,30,12,2,0,0,0,0,0,2,0,0.0,0,22,17,215,12.65,2,0,0,3,,,40.0,56.5,59.5,48.0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,-3.0,-1.5,3.0,1.5,0.0,,22.0,17.0,215.0,10.0,78.0,4.6,137.0,8.1,8.0,0.0,,0.0,0.0,0.0,137.5,AP-2,2024
250,Tyler Boyd,TEN,WR,30,16,8,0,1,0,0,0,1,3,3.0,0,57,39,390,10.0,0,0,0,0,,,39.0,78.3,81.3,58.8,,100,,,,0.0,1.0,24.0,24.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,,57.0,39.0,390.0,20.0,201.0,5.2,189.0,4.8,7.4,2.0,19.5,3.0,5.3,3.0,65.7,,2024
252,Troy Franklin,DEN,WR,21,16,6,0,0,0,0,0,2,8,4.0,0,53,28,263,9.39,2,0,0,2,,,39.0,67.1,70.1,53.1,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,6.0,3.0,2.0,1.0,0.0,,53.0,28.0,263.0,11.0,100.0,3.6,163.0,5.8,13.0,1.0,28.0,3.0,5.7,1.0,71.5,,2024
256,Brandon Aiyuk,SFO,WR,26,7,7,0,0,0,0,0,0,0,,0,47,25,374,14.96,0,0,0,0,,,37.0,62.4,65.4,49.9,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,25.0,374.0,19.0,267.0,10.7,107.0,4.3,11.9,2.0,12.5,4.0,8.5,2.0,61.8,,2024
257,Kendrick Bourne,NWE,WR,29,12,9,0,1,0,0,0,1,6,6.0,0,38,28,305,10.89,1,0,0,1,,,37.0,65.1,68.1,51.1,,104,,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,3.0,3.0,3.0,0.0,,38.0,28.0,305.0,13.0,211.0,7.5,94.0,3.4,9.3,0.0,,4.0,10.5,0.0,105.7,,2024
258,Dyami Brown,WAS,WR,25,16,3,0,1,0,0,0,3,26,8.67,0,40,30,308,10.27,1,1,1,1,,,37.0,67.4,71.4,52.4,,103,,,,0.0,1.0,36.0,36.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,1.0,20.0,6.7,6.0,2.0,0.0,,40.0,30.0,308.0,13.0,90.0,3.0,218.0,7.3,7.1,4.0,7.5,2.0,5.0,0.0,105.0,,2024
263,Mike Williams,2TM,WR,30,18,5,0,0,0,0,0,0,0,,0,34,21,298,14.19,1,0,0,1,,,36.0,56.8,59.8,46.3,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,21.0,298.0,14.0,263.0,12.5,35.0,1.7,15.2,0.0,,2.0,5.9,2.0,75.4,,2024
264,Nelson Agholor,BAL,WR,31,14,7,0,0,0,0,0,0,0,,0,29,14,231,16.5,2,0,0,2,,,35.0,49.1,52.1,42.1,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,14.0,231.0,10.0,146.0,10.4,85.0,6.1,13.4,1.0,14.0,4.0,13.8,0.0,98.5,,2024
265,Tyler Johnson,LAR,WR,26,15,2,0,0,0,0,0,0,0,,0,41,26,291,11.19,1,0,0,1,,,35.0,61.1,64.1,48.1,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,26.0,291.0,10.0,108.0,4.2,183.0,7.0,5.6,0.0,,1.0,2.4,2.0,72.3,,2024
267,JuJu Smith-Schuster,KAN,WR,28,14,8,0,0,0,0,0,0,0,,0,26,18,231,12.83,2,0,0,2,,,35.0,53.1,56.1,44.1,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,18.0,231.0,11.0,76.0,4.2,155.0,8.6,5.6,4.0,4.5,2.0,7.7,1.0,106.4,,2024
268,Gabriel Davis,JAX,WR,25,10,9,0,0,0,0,0,0,0,,0,42,20,239,11.95,2,1,1,2,,,34.0,53.9,57.9,43.9,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,20.0,239.0,13.0,200.0,10.0,39.0,2.0,13.2,0.0,,0.0,0.0,2.0,61.5,,2024
270,Lil'Jordan Humphrey,DEN,WR,26,17,7,0,0,0,0,0,0,0,,0,45,31,293,9.45,1,2,1,1,,,33.0,64.3,68.3,48.8,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,31.0,293.0,12.0,101.0,3.3,192.0,6.2,6.5,3.0,10.3,3.0,6.7,2.0,75.5,,2024
272,Curtis Samuel,BUF,WR,28,14,2,0,0,0,0,0,5,14,2.8,0,46,31,253,8.16,1,0,0,1,,,33.0,63.7,66.7,48.2,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,14.0,0.0,9.0,1.8,5.0,1.0,0.0,,46.0,31.0,253.0,9.0,93.0,3.0,160.0,5.2,4.6,1.0,31.0,1.0,2.2,1.0,79.3,,2024
278,John Metchie,HOU,WR,24,13,3,0,0,0,0,0,0,0,,0,37,24,254,10.58,1,1,0,1,,,31.0,55.4,58.4,43.4,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,24.0,254.0,11.0,185.0,7.7,69.0,2.9,9.0,0.0,,0.0,0.0,1.0,82.5,,2024
