Player,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,Year,SelectedToProBowl,FirstTeamAllPro,Team_3TM,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GNB,Team_HOU,Team_IND,Team_JAX,Team_KAN,Team_LAC,Team_LAR,Team_LVR,Team_MIA,Team_MIN,Team_NOR,Team_NWE,Team_NYG,Team_NYJ,Team_PHI,Team_PIT,Team_SEA,Team_SFO,Team_TAM,Team_TEN,Team_WAS
Miles Sanders,RB,24,12,12,0.0,0.0,0.0,0.0,0.0,137.0,754.0,5.5,0.0,34.0,26.0,158.0,6.08,0.0,1.0,1.0,0,1.0,,91.0,117.2,124.2,104.2,,43,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Kenneth Gainwell,RB,22,16,1,0.0,0.0,0.0,0.0,0.0,68.0,291.0,4.28,5.0,50.0,33.0,253.0,7.67,1.0,2.0,1.0,6,1.0,,90.0,123.4,130.4,106.9,,45,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Kareem Hunt,RB,26,8,1,0.0,0.0,0.0,0.0,0.0,78.0,386.0,4.95,5.0,27.0,22.0,174.0,7.91,0.0,0.0,0.0,5,1.0,,88.0,110.0,116.0,99.0,,46,,2021,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Boston Scott,RB,26,16,4,0.0,0.0,0.0,0.0,0.0,87.0,373.0,4.29,7.0,16.0,13.0,83.0,6.38,0.0,1.0,1.0,7,,,86.0,98.6,102.6,92.1,,47,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
D'Onta Foreman,RB,25,9,3,0.0,0.0,0.0,0.0,0.0,133.0,566.0,4.26,3.0,11.0,9.0,123.0,13.67,0.0,2.0,1.0,3,,,85.0,93.9,100.9,89.4,,49,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
D'Ernest Johnson,RB,25,17,2,0.0,0.0,0.0,0.0,0.0,100.0,534.0,5.34,3.0,25.0,19.0,137.0,7.21,0.0,1.0,0.0,3,,,85.0,104.1,110.1,94.6,,48,,2021,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
J.D. McKissic,RB,28,11,3,0.0,0.0,0.0,0.0,0.0,48.0,212.0,4.42,2.0,53.0,43.0,397.0,9.23,2.0,0.0,0.0,4,,,85.0,127.9,133.9,106.4,,50,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Brandon Bolden,RB,31,17,1,0.0,0.0,0.0,0.0,0.0,44.0,226.0,5.14,1.0,49.0,41.0,405.0,9.88,2.0,1.0,0.0,3,1.0,,83.0,124.1,130.1,103.6,,51,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Ty Johnson,RB,24,16,3,0.0,0.0,0.0,0.0,0.0,61.0,238.0,3.9,2.0,55.0,34.0,372.0,10.94,2.0,2.0,1.0,4,,,83.0,117.0,124.0,100.0,,52,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Mark Ingram,RB,32,14,10,0.0,0.0,0.0,0.0,0.0,160.0,554.0,3.46,2.0,35.0,27.0,162.0,6.0,0.0,1.0,1.0,2,,,82.0,108.6,115.6,95.1,,54,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Zack Moss,RB,24,13,0,0.0,0.0,0.0,0.0,0.0,96.0,345.0,3.59,4.0,32.0,23.0,197.0,8.57,1.0,2.0,1.0,5,,,82.0,105.2,112.2,93.7,,53,,2021,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rex Burkhead,RB,31,16,5,0.0,1.0,0.0,0.0,0.0,122.0,427.0,3.5,3.0,32.0,25.0,186.0,7.44,0.0,1.0,0.0,3,,,79.0,104.3,110.3,91.8,,55,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kenyan Drake,RB,27,12,2,0.0,0.0,0.0,0.0,0.0,63.0,254.0,4.03,2.0,40.0,30.0,291.0,9.7,1.0,1.0,0.0,3,,,73.0,102.5,108.5,87.5,,57,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Nyheim Hines,RB,25,17,4,0.0,0.0,0.0,0.0,0.0,56.0,276.0,4.93,2.0,57.0,40.0,310.0,7.75,1.0,3.0,2.0,3,,,73.0,112.6,120.6,92.6,,56,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ronald Jones II,RB,24,16,3,0.0,0.0,0.0,0.0,0.0,101.0,428.0,4.24,4.0,13.0,10.0,64.0,6.4,0.0,2.0,2.0,4,,,69.0,79.2,84.2,74.2,,58,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Khalil Herbert,RB,23,17,2,0.0,0.0,0.0,0.0,0.0,103.0,433.0,4.2,2.0,16.0,14.0,96.0,6.86,0.0,1.0,0.0,2,,,65.0,78.9,81.9,71.9,,59,,2021,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Justin Jackson,RB,25,14,2,0.0,0.0,0.0,0.0,0.0,68.0,364.0,5.35,2.0,25.0,22.0,178.0,8.09,0.0,1.0,1.0,2,,,64.0,86.2,93.2,75.2,,60,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jordan Howard,RB,27,7,0,0.0,0.0,0.0,0.0,0.0,86.0,406.0,4.72,3.0,5.0,2.0,19.0,9.5,0.0,0.0,0.0,3,,,61.0,62.5,65.5,61.5,,61,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alex Collins,RB,27,11,6,0.0,0.0,0.0,0.0,0.0,108.0,411.0,3.81,2.0,10.0,9.0,87.0,9.67,0.0,1.0,1.0,2,,,60.0,68.8,72.8,64.3,,62,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Samaje Perine,RB,26,16,0,0.0,0.0,0.0,0.0,0.0,55.0,246.0,4.47,1.0,31.0,27.0,196.0,7.26,1.0,0.0,0.0,2,,,56.0,83.2,89.2,69.7,,63,,2021,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Duke Johnson,RB,28,5,4,0.0,0.0,0.0,0.0,0.0,71.0,330.0,4.65,3.0,5.0,4.0,41.0,10.25,0.0,0.0,0.0,3,,,55.0,59.1,62.1,57.1,,64,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Dontrell Hilliard,RB,26,8,5,0.0,0.0,0.0,0.0,0.0,56.0,350.0,6.25,2.0,26.0,19.0,87.0,4.58,0.0,2.0,1.0,2,,,54.0,72.7,76.7,63.2,,65,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ameer Abdullah,RB,28,17,1,0.0,0.0,0.0,0.0,0.0,51.0,166.0,3.25,0.0,53.0,38.0,289.0,7.61,1.0,0.0,0.0,1,,,52.0,89.5,95.5,70.5,,66,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
David Johnson,RB,30,13,4,0.0,0.0,0.0,0.0,0.0,67.0,228.0,3.4,0.0,42.0,32.0,225.0,7.03,1.0,1.0,1.0,1,,,49.0,81.3,88.3,65.3,,67,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Derrick Gore,RB,27,11,0,0.0,0.0,0.0,0.0,0.0,51.0,256.0,5.02,2.0,9.0,8.0,105.0,13.13,0.0,0.0,0.0,2,,,48.0,56.1,62.1,52.1,,68,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Travis Homer,RB,23,14,0,0.0,0.0,0.0,0.0,0.0,21.0,177.0,8.43,1.0,20.0,16.0,161.0,10.06,0.0,0.0,0.0,2,,,46.0,61.8,67.8,53.8,,70,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Jeremy McNichols,RB,26,14,0,0.0,0.0,0.0,0.0,0.0,41.0,156.0,3.8,0.0,38.0,28.0,240.0,8.57,1.0,0.0,0.0,1,,,46.0,73.6,79.6,59.6,,71,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Jaret Patterson,RB,22,17,1,0.0,0.0,0.0,0.0,0.0,68.0,266.0,3.91,2.0,11.0,10.0,73.0,7.3,0.0,1.0,0.0,2,,,46.0,55.9,58.9,50.9,,69,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Damien Williams,RB,29,12,2,0.0,0.0,0.0,0.0,0.0,40.0,164.0,4.1,2.0,23.0,16.0,103.0,6.44,1.0,0.0,0.0,3,,,45.0,60.7,66.7,52.7,,73,,2021,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jeff Wilson,RB,26,9,4,0.0,0.0,0.0,0.0,0.0,79.0,294.0,3.72,2.0,8.0,7.0,31.0,4.43,0.0,1.0,0.0,2,,,45.0,51.5,54.5,48.0,,74,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chris Carson,RB,27,4,4,0.0,0.0,0.0,0.0,0.0,54.0,232.0,4.3,3.0,6.0,6.0,29.0,4.83,0.0,1.0,1.0,3,,,42.0,48.1,52.1,45.1,,76,,2021,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
